id,bookTitle,page,bookID,bookType,anchorText,itemType,date,author,language
172,"Réflexions sur les principes généraux de l'art d'écrire, et en particulier sur les fondements de l'écriture chinoise",116,https://derridas-margins.princeton.edu/titles/33/,Book,Œ‚ŒæL'écriture chinoise n'est donc pas une langue philosophique dans laquelle il n'y ait rien à désirer... Les chinois n'ont jamais rien eu de pareilŒæŒé.,NA,1718,"Fréret, Nicolas ",fr
173,"Règles pour la direction de l'esprit, Méditations, Objections et réponse",167,https://derridas-margins.princeton.edu/titles/132/,Book,"Jamais dans les *Regulae*, on ne passe de la vérité phénoménologiquement irrécusable du Œ‚Œæje vois jauneŒæŒé au jugement Œ‚Œæle monde est jauneŒæŒé.",NA,1628,"Descartes, René",fr
174,Remarques sur les principes de l'analyse phonémique,83,https://derridas-margins.princeton.edu/titles/148/,Book,"Cf. aussi Eli Fischer-Jorgensen Œ‚ŒæRemarques sur les principes de l'analyse phonématiqueŒæŒé, in *Recherches Structurales*, 1949 (*Travaux du Cercle linguistique de Prague*, vol. V, p. 231 sq.)Œæ; B. Siertsema, *A study of glossematics*, 1955 (et notamment le ch. VI), et Hennings Spang-Hanssen, *Glossematics*, in *Trends in European and American linguistics. 1930-1960*, 1963, p. 147 sq.",bookSection,1949,"Fischer-JíŸrgensen, Eli",fr
175,Réponses à quelques questions,194,https://derridas-margins.princeton.edu/titles/152/,Journal Article,"Servant le míÈme désir obstiné dans lequel l'ethnologue Œ‚Œæmet toujours quelque chose de soiŒæŒé, cet outil doit composer avec d'autres Œ‚Œæmoyens du bordŒæŒé. Car l'ethnologue se veut aussi freudien, marxiste (d'un Œ‚ŒæmarxismeŒæŒé, on s'en souvient, dont le travail critique ne serait ni en Œ‚ŒæoppositionŒæŒé ni en Œ‚ŒæcontradictionŒæŒé avec Œ‚Œæla critique bouddhisteŒæŒé) et il se dit míÈme tenté par le Œ‚Œæmatérialisme vulgaireŒæŒé.",journalArticle,1963,"Lévi-Strauss, Claude",fr
176,Rêveries du promeneur solitaire,339,https://derridas-margins.princeton.edu/titles/219/,Book,Œ‚ŒæA peine est-il dans nos plus vives jouissances un instant oí_ le cÅñur puisse véritablement nous direŒæ: *Je voudrais que cet instant durí¢t toujours*.ŒæŒé,bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,340,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæDe quoi jouit-on dans une pareille situationŒæ? De rien d'extérieur à soi, de rien sinon de soi-míÈme et de sa propre
existence, tant que cet état dure on se suffit à soi-míÈme comme Dieu.ŒæŒé",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,340,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæIl n'y faut ni un repos absolu ni trop d'agitation, mais un mouvement uniforme et modéré qui n'ait ni secousses ni
intervalles. Sans mouvement la vie n'est qu'une léthargie. Si le mouvement est inégal ou trop fort il réveille... Le mouvement qui ne vient pas du dehors se fait alors au dedans de nous.ŒæŒé",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,206,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæIl s'enterre tout vivant et fait bien ne méritant plus de vivre à la lumière du jour. Là, des carrières, des gouffres, des forges, des fourneaux, un appareil d'enclumes, de marteaux, de fumée et de feu, succèdent aux douces images des travaux champíÈtres. Les visages hí¢ves de malheureux qui languissent dans les infectes vapeurs des mines, de noirs forgerons, de hideux cyclopes sont le spectacle que l'appareil des mines substitue au sein de la terre à celui de la verdure et des fleurs, du ciel azuré, des bergers amoureux et des laboureurs robustes sur sa surfaceŒæŒé.",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,421,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæJe fixerai par l'écriture celles [les Œ‚Œæcontemplations charmantesŒæŒé] qui pourront me venir encoreŒæ: chaque fois que je les relirai m'en rendra la jouissanceŒæŒé (*RíÈveries*, p. 999).",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,419,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæJe voyais couler mon sang comme j'aurais vu couler un ruisseau, sans songer seulement que ce sang m'appartí¬nt
en aucune sorte. Je sentais dans tout mon íÈtre un calme ravissant auquel chaque fois que je me le rappelle je ne trouve rien de comparable dans l'activité des plaisirs connus.ŒæŒé (P. 1005.)",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,418,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæL'état auquel je me trouvai dans cet instant est trop singulier pour n'en pas faire ici la description. La nuit s'avaní_ait. J'aperí_us le ciel, quelques étoiles, et un peu de verdure. Cette première sensation fut un moment délicieux. Je ne me sentais encore que par là. Je naissais dans cet instant à la vie, et il me semblait que je remplissais de ma légère existence tous les objets que j'apercevais. Tout entier au moment présent, je ne me souvenais de rienŒæ; je n'avais nulle notion distincte de mon individu, pas la moindre idée de ce qui venait de m'arriverŒæ; je ne savais ni qui j'étais ni oí_ j'étaisŒæ; je ne sentais ni mal, ni crainte, ni inquiétude.ŒæŒé",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,206,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæLe règne minéral n'a rien en soi d'aimable et d'attrayantŒæ; ses richesses enfermées dans le sein de la terre semblent avoir été éloignées des regards des hommes pour ne pas tenter leur cupidité. Elles sont là comme en réserve pour servir un jour de *supplément* aux véritables richesses qui sont plus à sa portée et dont il perd le goíét à mesure qu'il se corrompt. Alors il faut qu'il appelle l'industrie, la peine et le travail au secours de ses misèresŒæ; il fouille les entrailles de la terre, il va chercher dans son centre aux risques de sa vie et aux dépens de sa santé des biens imaginaires à la place des biens réels qu'elle lui offrait d'elle-míÈme quand il savait en jouir. *Il fuit le soleil et le jour qu'il n'est plus digne de voir*ŒæŒé.",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,158,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæMais bientíÇt ennuyé de vider ma bourse pour faire écraser les gens, je laissai là la bonne compagnie et je fus me promener seul dans la foire. La variété des objets m'amusa longtemps. J'aperí_us entre autre cinq ou six Savoyards autour d'une petite fille qui avait encore sur son inventaire une douzaine de chétives pommes dont elle aurait bien voulu se débarrasser. Les Savoyards de leur cíÇté auraient bien voulu l'en débarrasser mais ils n'avaient que deux ou trois liards à eux tous et ce n'était pas de quoi faire une grande brèche aux pommes. Cet inventaire était pour eux le jardin des Hespérides, et la petite fille était le dragon qui le gardait. Cette comédie m'amusa longtempsŒæ; j'en fis enfin le dénouement en payant les pommes à la petite fille et en les lui faisant distribuer aux petits garí_ons. J'eus alors un des plus doux spectacles qui puissent flatter un cÅñur d'homme, celui de voir la joie unie avec l'innocence de l'í¢ge se répandre autour de moi. Car les spectateurs míÈmes en la voyant la partagèrent, et moi qui partageais à si bon marché cette joie, j'avais de plus celle de sentir qu'elle était mon ouvrage.ŒæŒé",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,340,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæMais un infortuné qu'on a retranché de la société humaine et qui ne peut plus rien faire ici bas d'utile et de bon pour
autrui ni pour soi, peut trouver dans cet état à toutes les félicités humaines des dédommagements que la fortune et les hommes ne lui sauraient íÇter. Il est vrai que ces dédommagements ne peuvent íÈtre sentis par toutes les í¢mes ni dans
toutes les situations. Il faut que le cÅñur soit en paix et qu'aucune passion n'en vienne troubler le calme.ŒæŒé",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,340,https://derridas-margins.princeton.edu/titles/219/,Book,"Œ‚ŒæSi le mouvement est inégal ou trop fort, il réveilleŒæ; en nous rappelant aux objets environnants, il détruit le charme de la ríÈverie, et nous arrache d'au dedans de nous pour nous remettre à l'instant sous le joug de la fortune et des hommes et nous rendre au sentiment de nos malheurs. Un silence absolu porte à la tristesse. Il offre une image de la mort.ŒæŒé",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,418,https://derridas-margins.princeton.edu/titles/219/,Book,"Après qu'un Œ‚Œægros chien danoisŒæŒé eut *renversé* Jean-Jacques, dans la deuxième *Promenade*Œæ; lorsque après Œ‚Œæla chuteŒæŒé qui l'avait *précipité* (Œ‚Œæma tíÈte avait donné plus bas que mes piedsŒæŒé), il faut d'abord lui *réciter* l'ŒæŒ‚ŒæaccidentŒæŒé qu'il n'a pas pu vivreŒæ; lorsqu'il nous explique ce qui se passe au moment oí_, dit-il par deux fois, Œ‚Œæje revins à moiŒæŒé, Œ‚Œæje repris connaissanceŒæŒé, c'est bien l'éveil comme réveil à la pure présence qu'il décrit, toujours selon le míÈme modèleŒæ:",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,339,https://derridas-margins.princeton.edu/titles/219/,Book,"C'est bien cet accord, cette ressemblance du divin et de l'humain qui l'inspire lorsqu'il ríÈve, dans les *RíÈveries*, de cette expérience d'un temps réduit à la présence, Œ‚Œæ*oí_ le présent dure toujours sans néanmoins marquer sa durée et sans aucune trace de succession*ŒæŒé.",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,209,https://derridas-margins.princeton.edu/titles/219/,Book,"De la míÈme manière, diront les *RíÈveries*, l'homme qui Œ‚Œæfouille les entrailles de la terre... va chercher dans son centre aux
risques de sa vie et aux dépends de sa santé des biens imaginaires à la place des biens réels qu'elle lui offrait d'elle-míÈme
quand il savait en jouirŒæŒé.",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,206,https://derridas-margins.princeton.edu/titles/219/,Book,"L'écriture, auxiliaire et supplétif qui tue d'un seul et míÈme geste le père et la lumière. (Cf., *supra*, p. 101)",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,207,https://derridas-margins.princeton.edu/titles/219/,Book,"Le supplément est ce que ni la nature ni la raison ne peuvent tolérer. Ni la nature, notre Œ‚Œæmère communeŒæŒé (*RíÈveries*, p. 1066), ni la raison raisonnable sinon raisonneuse (*De l'état de nature*, p. 478).",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,339,https://derridas-margins.princeton.edu/titles/219/,Book,Nous nous contenterons de renvoyer aux notes et à la bibliographie données par les éditeurs des *RíÈveries* dans la Œ‚ŒæPléiadeŒæŒé (p. 1045 sq).,bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,206,https://derridas-margins.princeton.edu/titles/219/,Book,"On pourra objecter que l'animal représente une vie naturelle encore plus vivante que la plante, mais on ne peut le traiter que mort. Œ‚ŒæL'étude des animaux n'est rien sans l'anatomieŒæŒé (p. 1068).",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,97,https://derridas-margins.princeton.edu/titles/219/,Book,"On rapprochera ce mythe de suppléance de l'histoire de l'Åñil chez Rousseau (cf. plus bas, p. 206).",bookSection,1778,"Rousseau, Jean-Jacques",fr
176,Rêveries du promeneur solitaire,322,https://derridas-margins.princeton.edu/titles/219/,Book,Rousseau dit aussi dans les *RíÈveries* que le silence Œ‚Œæoffre une image de la mortŒæŒé (p. 1047).,bookSection,1778,"Rousseau, Jean-Jacques",fr
177,Rhétorique de l'image,72,https://derridas-margins.princeton.edu/titles/220/,Journal Article,"Œ‚ŒæIl faut en somme admettre dès maintenant la possibilité de renverser un jour la proposition de SaussureŒæ: la linguistique n'est pas une partie, míÈme privilégiée, de la science générale des signes, c'est la sémiologie qui est une partie de la linguistique. Œé",journalArticle,1964,"Barthes, Roland",fr
177,Rhétorique de l'image,72,https://derridas-margins.princeton.edu/titles/220/,Journal Article,"Ce renversement cohérent, soumettant la sémiologie à une Œ‚Œætrans-linguistiqueŒæŒé, conduit à sa pleine explicitation une linguistique histoirquement dominée par la métaphysique logocentrique, pour laquelle en effet il n'y a, il ne devrait y avoir Œ‚Œæde sens que nomméŒæŒé (*ibid.*).",journalArticle,1964,"Barthes, Roland",fr
178,Rousseau et la science politique de son temps,316,https://derridas-margins.princeton.edu/titles/50/,Book,"Œ‚ŒæFranchissons pour un moment l'espace immense...ŒæŒé Jusqu'à quel pointŒæ? Non pas jusqu'à la société constituée mais
jusqu'au moment oí_ les conditions de sa naissance sont réunies. Entre le pur état de nature et ce moment, Œ‚Œæune multitude de sièclesŒæŒé, rythmée par des étapes distinctes.",book,1950,"Derathé, Robert",fr
178,Rousseau et la science politique de son temps,235,https://derridas-margins.princeton.edu/titles/50/,Book,"C'est aussi l'avis de R. Derathé, du moins en ce qui concerne les chapitres IX et X qui sont parmi les plus importants et qui,
expliquant la Œ‚ŒæFormation des langues méridionalesŒæŒé et la Œ‚ŒæFormation des langues du nordŒæŒé, développent des thèmes
fort apparentés à ceux du second *Discours*.",book,1950,"Derathé, Robert",fr
178,Rousseau et la science politique de son temps,402,https://derridas-margins.princeton.edu/titles/50/,Book,"C'est pourquoi Rousseau admet la nécessité des représentants tout en la déplorant. Voir les *Considérations sur le Gouvernement de Pologne*Œæ: il y propose un renouvellement très rapide des représentants pour rendre leur Œ‚Œæséduction plus coíéteuse et plus difficileŒæŒé, ce qui est à rapprocher de la règle formulée par le *Contrat*, selon laquelle Œ‚Œæle Souverain doit se montrer fréquemmentŒæŒé (p. 426)Œæ; cf. aussi Derathé, *Rousseau et la science politique de son temps* (p. 277 sq).",book,1950,"Derathé, Robert",fr
178,Rousseau et la science politique de son temps,348,https://derridas-margins.princeton.edu/titles/50/,Book,Cette explication d'apparence Œ‚ŒæarbitraireŒæŒé répond à une nécessité profonde et elle concilie ainsi bien des exigences.,book,1950,"Derathé, Robert",fr
178,Rousseau et la science politique de son temps,253,https://derridas-margins.princeton.edu/titles/50/,Book,"R. Derathé rappelle que Œ‚ŒæDurkheim est... le premier à avoir signalé l'importance de cette notion de faculté virtuelle chez
RousseauŒæŒé. *Le rationalisme de Rousseau*. p. 13. Cf. Durkheim, *Le Contrat social, histoire du livre.* R.M.M. Janv.-fév. 1918. La plupart des contradictions systématiques de Rousseau seraient effacées par l'appel à ce concept de faculté virtuelle qui opère comme une soudure à tous les points de rupture, et d'abord aux points oí_ la société brise äóîŒæet s'articuleŒæäóî avec la nature. Cf. Derathé, *Rousseau et la science politique de son temps*, p. 148. Il est remarquable que ce thème de la virtualité soit si souvent méconnu, chez quelque auteur qu'il apparaisse. Cette méconnaissance est au centre
de la problématique des idées innées, et du rapport de Locke à Leibniz ou de Leibniz à Descartes.",book,1950,"Derathé, Robert",fr
179,Scienza Nuova,367,https://derridas-margins.princeton.edu/titles/222/,Book,"Œ‚ŒæLes hommes se libèrent de leurs grandes passions en chantant... ils ne durent de devenir capables de former, en chantant, les premières langues qu'à l'aiguillon de très violentes passions.ŒæŒé (3, 1, p. 95, trad. Chaix-Ruy).",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,367,https://derridas-margins.princeton.edu/titles/222/,Book,"Œ‚ŒæOr si nous cherchons le principe d'une telle origine des langues et des lettres, nous le rencontrons dans ce faitŒæ: les premiers peuples des nations paí¿ennes, par une nécessité qui tenait à leur nature, furent des poètesŒæ; ils s'exprimèrent au moyen de caractères poétiques. Cette découverte est la clé maí¬tresse de notre *Science nouvelle*Œæ; elle nous a coíété de longues recherches qui ont rempli toute notre vie de lettré.ŒæŒé (3, *Idea del l'Opéra*, I, pp. 28-29).",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,367,https://derridas-margins.princeton.edu/titles/222/,Book,"AilleursŒæ: Œ‚ŒæCette première langue ne fut point fondée sur la nature míÈme des chosesŒæ; ce fut une langue toute en images, en images divines pour la plupart, qui transformait en íÈtres animés les choses inaniméesŒæŒé (3, 1, p. 163).",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,152,https://derridas-margins.princeton.edu/titles/222/,Book,"Chez VicoŒæ: B. Gagnebin et M. Raymond se sont demandé, à propos de l'*Essai sur l'origine des langues*, si Rousseau n'avait pas lu la *Science nouvelle* lorsqu'il était secrétaire de Montaigu à Venise.",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,367,https://derridas-margins.princeton.edu/titles/222/,Book,"On compareraŒæ: Œ‚ŒæTrois espèces de langues furent successivement parléesŒæ: a) la première, au temps de la vie familialeŒæ: les hommes, groupés seulement en famille, étaient depuis peu revenus à l'humanité. Cette première langue fut une langue muette, au moyen de signes et par le choix de certaines positions du corps pouvant présenter des rapports avec les idées qu'elles veulent signifierŒæ; b) la seconde, composée d'emblèmes héroí¿quesŒæ: ce fut une langue basée sur des
ressemblances, langue symbolique formée de comparaisons, d'images très vives, de métaphores, de descriptions naturellesŒæ; ces images sont le corps principal de cette langue héroí¿que, qui fut parlée alors que régnaient les hérosŒæ; c) la troisième fut la langue humaine composée de vocables établis par les peuples, de mots dont ils peuvent fixer le sens à leur gré.ŒæŒé (3, 1, p. 32).",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,376,https://derridas-margins.princeton.edu/titles/222/,Book,"On rappellera ici encore un texte de VicoŒæ: Œ‚ŒæLes caractères poétiques qui constituent l'essence míÈme des fables, dérivent par un lien nécessaire de la nature míÈme des premiers hommes, incapables d'abstraire les formes et les propriétés des sujetsŒæ; ils durent íÈtre une faí_on de penser commune à tous les individus de peuples entiers, à l'époque oí_ ces peuples étaient engagés dans la plus grande barbarie. Parmi ces caractères, nous pouvons mentionner une disposition à agrandir démesurément, en toutes circonstances, les images des objets particuliers. C'est ce que remarque AristoteŒæ: l'esprit humain, que sa nature porte à l'infini, se voit gíÈné, étouffé par la vigueur des sensŒæ; un seul moyen lui est laissé de montrer tout ce qu'il doit à sa nature quasi divineŒæ: se servir de l'imagination pour agrandir les images particulières. C'est pourquoi, sans doute, chez les poètes grecs, äóîŒæet aussi chez les poètes latinsŒæäóî, les images qui représentent les dieux et les héros sont toujours plus grandes que celles qui représentent les hommes. Et quand revinrent les temps barbares et que recommení_a le cours de l'histoire, les fresques et les tableaux oí_ sont peints le Père Eternel, Jésus-Christ et la Vierge Marie nous présentent des Etres divins démesurément agrandis.ŒæŒé (*Scienza nuova*, 3, II, p. 18, trad. Chaix-Ruy.)",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,367,https://derridas-margins.princeton.edu/titles/222/,Book,"Pour Vico, comme pour Rousseau, les progrès de la langue suivent les progrès de l'articulation. La langue déchoit ainsi, elle s'humanise en perdant sa poésie et son caractère divinŒæ: Œ‚ŒæLa langue des dieux fut une langue muette, à peine articuléeŒæ; la langue héroí¿que fut, en partie articulée, en partie muetteŒæ; la langue humaine fut, pour ainsi dire, entièrement articulée, formée à la fois de signes et de gestesŒæŒé (3, 1, p. 178, tr. Chaix-Ruy).",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,404,https://derridas-margins.princeton.edu/titles/222/,Book,"Sur le rebus, cf. *supra*, p. 136. Vico, qui distingue aussi trois états ou étapes de l'écriture, donne pour exemple, parmi d'autres, de la première écriture (idéographique ou hiéroglyphique, Œ‚Œænée spontanémentŒæŒé et qui Œ‚Œæne tire nullement son origine de conventionsŒæŒé) le Œ‚Œærebus de PicardieŒæŒé. Œ‚ŒæLa seconde forme d'écriture est également toute spontanéeŒæ: c'est l'écriture symbolique ou par emblèmes héroí¿quesŒæŒé (armoiries, blasons, Œ‚Œæressemblances muettes qu'Homère appelle “€‘‡‘_‘±“‹‘±, signes dont se servent, pour écrire, les hérosŒæŒé). Œ‚ŒæTroisième forme d'écritureŒæ: l'écriture alphabétique.ŒæŒé (*Science
nouvelle*, 3, 1, pp. 61-62, 181-182, 194, trad. Chaix-Ruy.)",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,367,https://derridas-margins.princeton.edu/titles/222/,Book,"Vico dit avoir compris l'origine des langues au moment oí_ après bien des difficultés, il lui est apparu que les premières nations Œ‚Œæavaient été des nations de poètesŒæ; dans ces míÈmes principes, nous reconníémes alors la véritable origine des languesŒæŒé (*Scienza nuova*, 1, p. 174).",bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,404,https://derridas-margins.princeton.edu/titles/222/,Book,,bookSection,1946,"Vico, Giambattista",it
179,Scienza Nuova,404,https://derridas-margins.princeton.edu/titles/222/,Book,,bookSection,1946,"Vico, Giambattista",it
180,Sein und Zeit,100,https://derridas-margins.princeton.edu/titles/141/,Book,"Et surtout d'un Œ‚Œæconcept vulgaire du tempsŒæŒé. Nous empruntons cette expression à Heidegger. Elle désigne, à la fin de *Sein und Zeit*, un concept du temps pensé à partir du mouvement spatial ou du maintenant, et qui domine toute la philosophie, de la *Physique* d'Aristote à la *Logique* de Hegel.",book,1963,"Heidegger, Martin",de
180,Sein und Zeit,32,https://derridas-margins.princeton.edu/titles/141/,Book,L'instance de la voix domine aussi l'analyse du *Gewissen* dans *Sein und Zeit* (p. 267 sq.).,book,1963,"Heidegger, Martin",de
181,Speech and Writing,82,https://derridas-margins.princeton.edu/titles/145/,Book,"Œ‚ŒæCela est d'autant plus curieux lorsque nous considérons que les conséquences pratiques en ont été largement tirées, en ont míÈme été tirées des milliers d'années avant Saussure, car c'est seulement grí¢ce au concept de la différence entre forme et substance que nous pouvons expliquer la possibilité, pour le langage et l'écriture, d'exister en míÈme temps comme expressions d'un seul et míÈme langage. Si l'une de ces deux substances, le flux de l'air ou le flux de l'encre (*the stream of air or the stream of ink*), était une partie intégrante du langage lui-míÈme, il ne serait pas possible de passer de l'une à l'autre sans changer le langage.ŒæŒé",book,1938,"Uldall, Hans JíŸrgen",en
181,Speech and Writing,83,https://derridas-margins.princeton.edu/titles/145/,Book,"Il l'illustre en particulier par le fait que, dans l'orthographe, aucun graphème ne correspond aux accents de prononciation (c'était pour Rousseau la misère et la menace de l'écriture), et que, réciproquement, dans la prononciation, aucun phonème ne corresponde à l'espacement (*spacing*) entre les mots écrits (p. 13-14).",book,1938,"Uldall, Hans JíŸrgen",en
181,Speech and Writing,83,https://derridas-margins.princeton.edu/titles/145/,Book,"Tout en regrettant aussi que Œ‚Œæla substance de l'encre n'ait pas eu droit, de la part des linguistes, à l'attention qu'ils ont prodiguée à la substance de l'airŒæŒé, H. J. Uldall délimite cette problématique et souligne l'indépendance mutuelle des substances d'expression.",book,1938,"Uldall, Hans JíŸrgen",en
182,The Divine legation of Moses,382,https://derridas-margins.princeton.edu/titles/61/,Book,Œ‚ŒæIl faudrait un volume tout entier pour bien développer cette influence réciproqueŒæŒé (p. 202).,book,1744,"Warburton, William",fr
